candidate_id,candidate_name,party,chamber,state,incumbent,n_tweets,share_retweets,true_ideology
C0723,Marisol Crowder,D,House,TX,True,77,0.4675324675324675,-0.2092
C0724,Ingrid Winterbourne,R,House,TX,False,65,0.38461538461538464,0.6857
C0725,Yolanda Quimby,D,House,TX,True,98,0.5408163265306123,-0.5751
C0726,Gideon Fairbanks,R,House,TX,False,59,0.22033898305084745,0.1827
C0727,Jordan Dunmore,I,House,TX,False,160,0.175,0.4154
C0728,Kendall Kettering,D,House,TX,False,234,0.23504273504273504,-0.396
C0729,Tallulah Rutledge,R,House,TX,True,273,0.43956043956043955,0.632
C0730,Emmett Hargrove,D,House,TX,True,97,0.25773195876288657,-0.5206
C0731,Farrah Jessup,R,House,TX,False,218,0.013761467889908258,0.7182
C0732,Marisol Alcott,I,House,TX,False,32,0.46875,-0.6087
C0733,Nadia Umbridge,D,House,TX,False,127,0.2755905511811024,-0.5604
C0734,Maeve Calloway,R,House,TX,True,82,0.2804878048780488,0.4116
C0735,Deshawn Wexford,D,House,TX,False,100,0.2,-0.7407
C0736,Rosalind Northcutt,R,House,TX,False,75,0.41333333333333333,0.7329
C0737,Gideon Vandermeer,D,House,TX,False,87,0.12643678160919541,-0.9135
C0738,Ulysses Alcott,R,House,TX,True,148,0.5405405405405406,0.7979
C0739,Simone Quimby,R,House,TX,True,52,0.1346153846153846,0.4117
C0740,Lorenzo Bramble,D,House,TX,True,191,0.12041884816753927,-0.6186
C0741,Omar Stanfield,R,House,TX,False,237,0.11814345991561181,0.8157
C0742,Tamika Xiong,D,House,TX,False,80,0.675,-0.7952
C0743,Tamika Underhill,R,House,TX,True,112,0.36607142857142855,0.6083
C0744,Farrah Hargrove,R,House,TX,True,169,0.14201183431952663,0.3471
C0745,Emmett Umbridge,D,House,TX,False,143,0.0979020979020979,-0.3605
C0746,Vera Ivester,R,House,TX,False,65,0.24615384615384617,0.479
C0747,Boyd Renwick,D,House,TX,False,54,0.4444444444444444,-0.4106
C0748,Quincy Okafor,R,House,TX,True,108,0.32407407407407407,0.8113
C0749,Wendell Lindqvist,D,House,TX,False,84,0.4880952380952381,-0.5453
C0750,Vivienne Calloway,R,House,TX,False,186,0.1827956989247312,0.5198
C0751,Pete Ellingson,D,House,TX,False,50,0.46,-0.7408
C0752,Avery Ashford,R,House,TX,True,161,0.13043478260869565,0.7891
C0753,Mordecai Kettering,D,House,TX,True,57,0.17543859649122806,-0.4538
C0754,Marcus Stanfield,R,House,TX,False,74,0.2702702702702703,0.7232
C0755,Tobias Yarborough,D,House,TX,True,120,0.14166666666666666,-0.7385
C0756,Quentin Yarborough,R,House,TX,False,44,0.22727272727272727,0.5502
C0757,Ingrid Prescott,D,House,TX,False,99,0.2828282828282828,-0.4434
C0758,Elena Goodwin,R,House,TX,True,71,0.2676056338028169,0.5873
C0759,Tobias Crowder,R,House,TX,True,72,0.3472222222222222,1.0
C0760,Thea Okafor,D,House,TX,True,170,0.31176470588235294,-0.7114
C0761,Ramona Stanfield,R,House,TX,False,163,0.4294478527607362,0.3246
C0762,Petra Vandermeer,D,House,TX,False,139,0.14388489208633093,-0.8369
C0763,Lavinia Underhill,R,House,TX,True,133,0.15037593984962405,0.7894
C0764,Ingrid Abernathy,D,House,TX,True,284,0.20774647887323944,-0.3021
C0765,Renata Winterbourne,R,House,TX,False,86,0.47674418604651164,0.6707
C0766,Uriel Crowder,D,House,TX,True,123,0.4146341463414634,-0.5555
C0767,Gideon Dunmore,R,House,TX,False,110,0.09090909090909091,0.7743
C0768,Vera Fairbanks,D,House,TX,False,213,0.09389671361502347,-1.0
C0769,Avery Winterbourne,R,House,TX,True,176,0.20454545454545456,0.4087
C0770,Mordecai Ivester,D,House,TX,False,44,0.22727272727272727,-0.7154
C0771,Lavinia Oglesby,R,House,TX,True,73,0.2191780821917808,0.7901
C0772,Paloma Sandoval,D,House,UT,True,405,0.2691358024691358,-0.4652
C0773,Anders Solberg,R,House,UT,False,148,0.04054054054054054,0.7541
C0774,Gideon Crowder,R,House,UT,False,105,0.4,0.6059
C0775,Simone Yarborough,D,House,UT,True,186,0.13440860215053763,-0.7663
C0776,Wendell Abernathy,R,House,UT,False,53,0.3584905660377358,0.5047
C0777,Ramona Ostrander,D,House,UT,True,154,0.09090909090909091,-0.5277
C0778,Jordan Quintanilla,R,House,UT,False,125,0.128,0.5315
C0779,Quincy Tunstall,D,House,VT,True,263,0.1520912547528517,-0.1703
C0780,Vera Crowder,R,House,VT,False,159,0.2389937106918239,0.879
C0781,Mordecai Yancey,D,House,VA,False,75,0.41333333333333333,-0.4713
C0782,Hattie Umbridge,R,House,VA,True,97,0.27835051546391754,0.7879
C0783,Gideon Jankowski,D,House,VA,False,131,0.24427480916030533,-0.6728
C0784,Boyd Delacroix,R,House,VA,True,111,0.5045045045045045,0.8396
C0785,Cassidy Oglesby,D,House,VA,False,221,0.2669683257918552,-0.8254
C0786,Jordan Villanueva,R,House,VA,True,165,0.3575757575757576,0.3331
C0787,Nadia Eastwood,D,House,VA,True,67,0.23880597014925373,-0.5868
C0788,Opal Renwick,R,House,VA,False,80,0.2375,0.6351
C0789,Dexter Umbridge,D,House,VA,True,85,0.25882352941176473,-0.8721
C0790,Lucille Quintanilla,R,House,VA,False,89,0.3258426966292135,0.7343
C0791,Thea Bramble,D,House,VA,False,69,0.2318840579710145,-0.2884
C0792,Kip Winterbourne,R,House,VA,True,140,0.2642857142857143,0.5625
C0793,Noemi Quimby,D,House,VA,False,102,0.27450980392156865,-0.5896
C0794,York Fairbanks,R,House,VA,False,88,0.23863636363636365,0.2384
C0795,Uriel Tunstall,D,House,VA,False,70,0.07142857142857142,-0.6446
C0796,Simone Quintanilla,R,House,VA,False,106,0.32075471698113206,0.1026
C0797,Marisol Whitlock,D,House,VA,False,54,0.5740740740740741,-0.6798
C0798,Marisol Okafor,R,House,VA,True,24,0.041666666666666664,0.9657
C0799,Marisol Solberg,D,House,VA,True,143,0.08391608391608392,-0.3726
C0800,Quentin Ashford,R,House,VA,False,69,0.21739130434782608,0.3988
C0801,Grant Wexford,D,House,WA,True,228,0.22807017543859648,-0.1873
C0802,Ezra Marchetti,R,House,WA,False,85,0.011764705882352941,0.7026
C0803,Quentin Zablocki,D,House,WA,False,94,0.0425531914893617,-0.7065
C0804,Renata Wexford,R,House,WA,True,372,0.3333333333333333,0.7293
C0805,Anders Bramble,I,House,WA,False,44,0.38636363636363635,0.0777
C0806,Opal Quimby,D,House,WA,False,49,0.14285714285714285,-0.6811
C0807,Celeste Jankowski,R,House,WA,True,96,0.041666666666666664,1.0
C0808,Ivan Vandermeer,D,House,WA,False,93,0.3655913978494624,-0.6951
C0809,Lucille Kettering,R,House,WA,False,69,0.37681159420289856,1.0
C0810,Elena Yarborough,I,House,WA,False,50,0.1,-0.2999
C0811,Ivan Holloway,D,House,WA,False,165,0.4,-0.5308
C0812,Thea Quintanilla,D,House,WA,False,221,0.08144796380090498,-0.2969
C0813,Zelda Goodwin,R,House,WA,True,31,0.1935483870967742,0.3916
C0814,Lavinia Whitlock,I,House,WA,False,66,0.22727272727272727,0.0143
C0815,Tamika Winterbourne,D,House,WA,False,115,0.2956521739130435,-0.5948
C0816,Lavinia Alcott,R,House,WA,True,78,0.0,0.5673
C0817,Maeve Xiong,D,House,WA,True,363,0.09917355371900827,-0.4097
C0818,Petra Granger,D,House,WA,False,122,0.4344262295081967,-0.5917
C0819,Quentin Okafor,R,House,WA,True,65,0.09230769230769231,0.8285
C0820,Yolanda Lindqvist,D,House,WA,True,52,0.28846153846153844,-0.679
C0821,Colton Marchetti,R,House,WA,False,263,0.21673003802281368,0.7206
C0822,Quentin Kowalczyk,D,House,WV,True,63,0.31746031746031744,-0.9529
C0823,Yolanda Bramble,R,House,WV,False,249,0.5301204819277109,0.7173
C0824,Marcus Crowder,D,House,WV,False,107,0.14953271028037382,-0.2996
C0825,Zelda Falkner,R,House,WV,True,68,0.3235294117647059,0.8848
C0826,York Nakamura,D,House,WI,False,40,0.175,-0.3341
C0827,Quincy Palafox,R,House,WI,False,136,0.6544117647058824,0.6441
C0828,Priya Tunstall,D,House,WI,False,154,0.2597402597402597,-0.3115
C0829,Dexter Xiong,R,House,WI,True,117,0.23076923076923078,0.7791
C0830,Ezra Ostrander,D,House,WI,True,64,0.3125,-0.8242
C0831,York Vandermeer,D,House,WI,False,82,0.524390243902439,-0.5525
C0832,Kip Bramble,R,House,WI,True,109,0.027522935779816515,0.6486
C0833,Jordan Eastwood,D,House,WI,True,48,0.16666666666666666,-0.7364
C0834,Ramona Okafor,R,House,WI,False,58,0.2413793103448276,0.9413
C0835,Bettina Calloway,D,House,WI,False,59,0.6101694915254238,-0.3714
C0836,Delphine Eastwood,R,House,WI,False,226,0.41150442477876104,0.7004
C0837,Priya Northcutt,R,House,WI,True,172,0.22674418604651161,0.6683
C0838,Sterling Thackeray,D,House,WI,False,29,0.6206896551724138,-0.6395
C0839,Lucille Bickford,R,House,WI,True,88,0.5113636363636364,0.5577
C0840,Junia Goodwin,D,House,WY,False,53,0.660377358490566,-0.7188
C0841,Boyd Ivester,R,House,WY,False,292,0.0273972602739726,0.8313
C0842,Lucille Zablocki,D,Senate,AL,False,96,0.17708333333333334,-0.7601
C0843,Nolan Calloway,R,Senate,AL,True,48,0.1875,0.3674
C0844,Boyd Underhill,D,Senate,AK,True,133,0.24060150375939848,-0.8577
C0845,Boyd Barrows,R,Senate,AK,False,125,0.432,0.7197
C0846,Marisol Vandermeer,I,Senate,AK,False,140,0.42142857142857143,0.2321
C0847,Zelda Meriwether,D,Senate,AR,False,125,0.216,-0.8721
C0848,Kendall Ivester,R,Senate,AR,True,115,0.17391304347826086,0.8759
C0849,Simone Wexford,D,Senate,CO,True,72,0.09722222222222222,-0.4759
C0850,Kendall Prescott,R,Senate,CO,False,118,0.5,0.6837
C0851,Junia Jessup,D,Senate,DE,False,53,0.16981132075471697,-0.7511
C0852,Celeste Northcutt,R,Senate,DE,True,67,0.3283582089552239,0.5153
C0853,Marisol Pemberton,D,Senate,GA,False,76,0.14473684210526316,-0.6596
C0854,Nolan Kowalczyk,R,Senate,GA,False,74,0.22972972972972974,0.6321
C0855,Jordan Crowder,D,Senate,ID,False,59,0.22033898305084745,-0.504
C0856,Anders Holloway,R,Senate,ID,False,56,0.17857142857142858,0.9542
C0857,Avery Eastwood,D,Senate,IL,False,178,0.15168539325842698,-1.0
C0858,Emmett Goodwin,R,Senate,IL,True,63,0.25396825396825395,0.3585
C0859,Yolanda Tunstall,D,Senate,IA,True,100,0.39,-0.495
C0860,Marisol Kowalczyk,R,Senate,IA,False,139,0.1223021582733813,0.7594
C0861,Priya Marchetti,D,Senate,KS,False,191,0.08900523560209424,-0.7139
C0862,Uriel Ashford,R,Senate,KS,False,278,0.1223021582733813,0.306
C0863,Quincy Winterbourne,D,Senate,KY,False,70,0.05714285714285714,-0.5604
C0864,Silas Bramble,R,Senate,KY,False,159,0.13836477987421383,0.7232
C0865,Gustavo Oglesby,D,Senate,LA,True,419,0.4988066825775656,-0.4239
C0866,Lucille Barrows,R,Senate,LA,False,64,0.296875,0.5565
C0867,Junia Stanfield,D,Senate,ME,False,44,0.36363636363636365,-0.9242
C0868,Renata Pemberton,R,Senate,ME,True,65,0.6461538461538462,0.4421
C0869,Yolanda Fairbanks,D,Senate,MA,True,139,0.09352517985611511,-0.2
C0870,Henrietta Meriwether,R,Senate,MA,False,69,0.37681159420289856,0.5855
C0871,Marcus Ashford,D,Senate,MI,True,242,0.47520661157024796,-0.5984
C0872,Ivan Ellingson,R,Senate,MI,False,220,0.3409090909090909,0.5195
C0873,Walker Delacroix,D,Senate,MN,True,148,0.5,-0.4927
C0874,Lavinia Rutledge,R,Senate,MN,False,66,0.6060606060606061,0.7375
C0875,Uriel Ibarra,I,Senate,MN,False,49,0.061224489795918366,0.5187
C0876,Cormac Yarborough,D,Senate,MS,False,189,0.4021164021164021,-0.9556
C0877,Colton Nakamura,R,Senate,MS,False,42,0.5,0.6417
C0878,Anders Sandoval,D,Senate,MT,True,106,0.29245283018867924,-0.5984
C0879,Renata Ivester,R,Senate,MT,False,52,0.4230769230769231,0.5156
C0880,Simone Calloway,D,Senate,NE,False,223,0.08968609865470852,-0.8608
C0881,Gideon Umbridge,R,Senate,NE,False,100,0.14,0.3331
C0882,Grant Jankowski,D,Senate,NH,True,57,0.3508771929824561,-0.5866
C0883,Pete Northcutt,R,Senate,NH,False,94,0.20212765957446807,0.7649
C0884,Jocelyn Ostrander,D,Senate,NJ,True,187,0.2994652406417112,-0.819
C0885,Sterling Granger,R,Senate,NJ,False,155,0.05806451612903226,0.1365
C0886,Ramona Quintanilla,D,Senate,NM,True,55,0.2,-0.368
C0887,Lavinia Vasquez-Reed,R,Senate,NM,False,192,0.13541666666666666,0.4977
C0888,Thea Ivester,I,Senate,NM,False,73,0.3150684931506849,0.3843
C0889,Deshawn Eastwood,D,Senate,NC,False,132,0.29545454545454547,-0.7481
C0890,Colton Tunstall,R,Senate,NC,False,162,0.2839506172839506,0.5446
C0891,Omar Goodwin,D,Senate,OK,False,73,0.1506849315068493,-0.9309
C0892,Marisol Bickford,R,Senate,OK,False,129,0.3488372093023256,1.0
C0893,Harlan Delacroix,D,Senate,OR,False,64,0.28125,-0.4685
C0894,Nolan Winterbourne,R,Senate,OR,False,137,0.17518248175182483,0.6723
C0895,Omar Lockhart,D,Senate,RI,False,158,0.24050632911392406,-0.509
C0896,Anders Northcutt,R,Senate,RI,True,180,0.044444444444444446,0.6581
C0897,Tallulah Oglesby,D,Senate,SC,False,144,0.19444444444444445,-0.61
C0898,Kip Underhill,R,Senate,SC,False,59,0.2033898305084746,0.4236
C0899,Kendall Oglesby,D,Senate,SD,False,54,0.12962962962962962,-0.5328
C0900,Zelda Rutledge,R,Senate,SD,True,174,0.14367816091954022,0.4437
C0901,Cassidy Zablocki,D,Senate,TN,False,135,0.1037037037037037,-0.4681
C0902,Colton Quintanilla,R,Senate,TN,True,149,0.33557046979865773,0.6866
C0903,Ivan Kettering,D,Senate,TX,True,124,0.25,-0.0995
C0904,Delphine Vandermeer,R,Senate,TX,False,83,0.4819277108433735,0.7969
C0905,Opal Ashford,D,Senate,VA,True,85,0.3176470588235294,-0.6653
C0906,Wendell Falkner,R,Senate,VA,False,169,0.30177514792899407,0.3023
C0907,Vera Ostrander,D,Senate,WV,True,73,0.1232876712328767,-0.446
C0908,Celeste Prescott,R,Senate,WV,False,134,0.12686567164179105,1.0
C0909,Opal Kettering,D,Senate,WY,True,153,0.0915032679738562,-0.842
C0910,Tobias Vasquez-Reed,R,Senate,WY,False,89,0.42696629213483145,0.7366
