candidate_id,candidate_name,handle,party,chamber,state,district,incumbent,n_tweets,share_retweets
C0570,Bettina Zielinski,@BettinaZielinski2022,R,House,NC,NC-12,True,37,0.1891891891891892
C0571,Ivan Barrows,@IBarrowsOfficial,D,House,NC,NC-13,True,107,0.056074766355140186
C0572,Noemi Dunmore,@NDunmore,R,House,NC,NC-13,False,147,0.2108843537414966
C0573,Henrietta Whitlock,@HenriettaWhitlock2022,D,House,ND,ND-AL,False,116,0.21551724137931033
C0574,Ulysses Rutledge,@URutledgeOfficial,R,House,ND,ND-AL,True,159,0.4779874213836478
C0575,Vivienne Prescott,@ViviennePrescott2022,D,House,OH,OH-01,True,72,0.2638888888888889
C0576,Nolan Dunmore,@NolanDunmore2022,R,House,OH,OH-01,False,297,0.5387205387205387
C0577,Cassidy Goodwin,@GoodwinForCongress,D,House,OH,OH-02,False,137,0.08759124087591241
C0578,Anders Meriwether,@AMeriwether2022,R,House,OH,OH-02,True,80,0.15
C0579,Bettina Thackeray,@BThackeray2022,D,House,OH,OH-03,True,73,0.4246575342465753
C0580,Colton Jankowski,@CJankowski,R,House,OH,OH-03,False,64,0.046875
C0581,Farrah Jankowski,@FJankowski2022,D,House,OH,OH-04,True,97,0.17525773195876287
C0582,Celeste Xiong,@CelesteXiong2022,R,House,OH,OH-04,False,78,0.5769230769230769
C0583,Silas Rutledge,@SRutledge,D,House,OH,OH-05,True,80,0.1125
C0584,Anders Tremblay,@ATremblay,R,House,OH,OH-05,False,68,0.27941176470588236
C0585,Renata Jessup,@RenataJessup2022,D,House,OH,OH-06,False,125,0.368
C0586,Rosalind Falkner,@RFalknerOfficial,R,House,OH,OH-06,False,37,0.24324324324324326
C0587,Deshawn Solberg,@DeshawnSolberg2022,D,House,OH,OH-07,False,151,0.2847682119205298
C0588,Marisol Xiong,@MarisolXiong2022,R,House,OH,OH-07,True,177,0.5254237288135594
C0589,Quentin Rutledge,@QuentinRutledge2022,D,House,OH,OH-08,False,43,0.16279069767441862
C0590,Wendell Ravenscroft,@Ravenscroft4Congress,R,House,OH,OH-08,True,132,0.03787878787878788
C0591,Petra Oglesby,@PetraOglesby2022,D,House,OH,OH-09,False,52,0.15384615384615385
C0592,Nolan Holloway,@NHollowayOfficial,R,House,OH,OH-09,True,87,0.27586206896551724
C0593,Gustavo Goodwin,@GGoodwinOfficial,I,House,OH,OH-09,False,118,0.576271186440678
C0594,Lucille Yarborough,@LYarborough2022,D,House,OH,OH-10,False,108,0.3333333333333333
C0595,Thea Wexford,@Wexford4Congress,R,House,OH,OH-10,True,41,0.0975609756097561
C0596,Anders Tunstall,@ATunstall2022,D,House,OH,OH-11,False,140,0.2357142857142857
C0597,Renata Palafox,@Palafox4Congress,R,House,OH,OH-11,True,25,0.52
C0598,Emmett Ravenscroft,@ERavenscroftOfficial,D,House,OH,OH-12,False,37,0.21621621621621623
C0599,Lavinia Kowalczyk,@LKowalczyk,R,House,OH,OH-12,True,40,0.475
C0600,Simone Whitlock,@SWhitlock,D,House,OH,OH-13,False,151,0.271523178807947
C0601,Elena Oglesby,@EOglesbyOfficial,R,House,OH,OH-13,False,57,0.22807017543859648
C0602,Nolan Northcutt,@NNorthcuttOfficial,D,House,OH,OH-14,True,90,0.16666666666666666
C0603,Ingrid Alcott,@IngridAlcott2022,R,House,OH,OH-14,False,62,0.14516129032258066
C0604,Tallulah Whitlock,@TallulahWhitlock2022,D,House,OH,OH-15,True,41,0.17073170731707318
C0605,Kendall Rutledge,@KendallRutledge2022,R,House,OH,OH-15,False,92,0.13043478260869565
C0606,Silas Calloway,@SCalloway2022,I,House,OH,OH-15,False,54,0.3888888888888889
C0607,Kendall Underhill,@KendallUnderhill2022,D,House,OK,OK-01,True,142,0.13380281690140844
C0608,Quentin Ravenscroft,@QRavenscroft,R,House,OK,OK-01,False,211,0.061611374407582936
C0609,Ulysses Zielinski,@UlyssesZielinski2022,R,House,OK,OK-02,True,101,0.22772277227722773
C0610,Emmett Sandoval,@EmmettSandoval2022,D,House,OK,OK-03,True,53,0.4339622641509434
C0611,Henrietta Barrows,@HenriettaBarrows2022,R,House,OK,OK-03,False,179,0.33519553072625696
C0612,Wendell Ivester,@WendellIvester2022,D,House,OK,OK-04,False,165,0.21818181818181817
C0613,Opal Sandoval,@OpalSandoval2022,R,House,OK,OK-04,True,52,0.38461538461538464
C0614,Lavinia Solberg,@LaviniaSolberg2022,D,House,OK,OK-05,False,191,0.18848167539267016
C0615,Lavinia Goodwin,@LGoodwin,R,House,OK,OK-05,False,69,0.4492753623188406
C0616,Dexter Jessup,@DexterJessup2022,D,House,OR,OR-01,True,116,0.13793103448275862
C0617,Avery Rutledge,@AveryRutledge2022,R,House,OR,OR-01,False,120,0.3
C0618,Emmett Quimby,@EQuimbyOfficial,D,House,OR,OR-02,False,87,0.022988505747126436
C0619,Junia Lindqvist,@JuniaLindqvist2022,R,House,OR,OR-02,True,198,0.3333333333333333
C0620,Paloma Stanfield,@PStanfield2022,D,House,OR,OR-03,False,83,0.0963855421686747
C0621,Nolan Delacroix,@Delacroix4Congress,R,House,OR,OR-03,False,88,0.4659090909090909
C0622,Grant Sandoval,@GSandovalOfficial,R,House,OR,OR-04,True,105,0.3333333333333333
C0623,Marcus Ravenscroft,@MarcusRavenscroft2022,D,House,OR,OR-05,True,88,0.125
C0624,Lavinia Xiong,@LaviniaXiong2022,R,House,OR,OR-05,False,25,0.56
C0625,York Holloway,@YHollowayOfficial,D,House,OR,OR-06,False,92,0.3695652173913043
C0626,Renata Okafor,@RenataOkafor2022,R,House,OR,OR-06,True,150,0.14666666666666667
C0627,Ingrid Jessup,@IngridJessup2022,R,House,PA,PA-01,True,88,0.2159090909090909
C0628,Tallulah Vandermeer,@TallulahVandermeer2022,D,House,PA,PA-02,False,92,0.358695652173913
C0629,Mordecai Falkner,@MFalkner2022,R,House,PA,PA-02,True,69,0.2898550724637681
C0630,Nadia Wexford,@WexfordForCongress,D,House,PA,PA-03,False,67,0.5970149253731343
C0631,Tallulah Calloway,@TCalloway,R,House,PA,PA-03,True,141,0.40425531914893614
C0632,Jordan Okafor,@JOkafor2022,D,House,PA,PA-04,False,50,0.2
C0633,Silas Ravenscroft,@SilasRavenscroft2022,R,House,PA,PA-04,True,138,0.2608695652173913
C0634,Lorenzo Stanfield,@LStanfield,D,House,PA,PA-05,True,105,0.5619047619047619
C0635,Anders Lockhart,@ALockhart2022,R,House,PA,PA-05,False,149,0.28859060402684567
C0636,Dexter Palafox,@DexterPalafox2022,D,House,PA,PA-06,True,129,0.13178294573643412
C0637,Opal Zielinski,@OpalZielinski2022,R,House,PA,PA-06,False,148,0.0945945945945946
C0638,Deshawn Umbridge,@DUmbridgeOfficial,I,House,PA,PA-06,False,112,0.3482142857142857
C0639,Gideon Lockhart,@Lockhart4Congress,D,House,PA,PA-07,True,96,0.3854166666666667
C0640,Farrah Vasquez-Reed,@FarrahVasquezReed2022,R,House,PA,PA-07,False,94,0.43617021276595747
C0641,Simone Goodwin,@SGoodwinOfficial,R,House,PA,PA-08,True,95,0.05263157894736842
C0642,Priya Oglesby,@PriyaOglesby2022,D,House,PA,PA-09,True,66,0.19696969696969696
C0643,Tamika Hargrove,@TamikaHargrove2022,R,House,PA,PA-09,False,92,0.3804347826086957
C0644,Lavinia Vandermeer,@LVandermeer2022,D,House,PA,PA-10,True,98,0.14285714285714285
C0645,Marcus Oglesby,@MOglesby,R,House,PA,PA-10,False,90,0.15555555555555556
C0646,Lorenzo Palafox,@LorenzoPalafox2022,D,House,PA,PA-11,False,42,0.023809523809523808
C0647,Deshawn Yancey,@DYancey2022,R,House,PA,PA-11,True,59,0.7457627118644068
C0648,Anders Palafox,@APalafoxOfficial,D,House,PA,PA-12,False,103,0.17475728155339806
C0649,Farrah Sandoval,@FSandoval2022,R,House,PA,PA-12,True,123,0.3902439024390244
C0650,Kip Solberg,@KSolberg2022,D,House,PA,PA-13,False,109,0.1743119266055046
C0651,Avery Solberg,@AverySolberg2022,R,House,PA,PA-13,True,55,0.509090909090909
C0652,Grant Ivester,@GIvesterOfficial,D,House,PA,PA-14,False,348,0.3505747126436782
C0653,Pete Umbridge,@PeteUmbridge2022,R,House,PA,PA-14,False,51,0.27450980392156865
C0654,Deshawn Tremblay,@DTremblay,D,House,PA,PA-15,False,48,0.22916666666666666
C0655,Ignatius Ravenscroft,@IgnatiusRavenscroft2022,R,House,PA,PA-15,True,193,0.5854922279792746
C0656,Grant Ibarra,@GrantIbarra2022,D,House,PA,PA-16,True,96,0.041666666666666664
C0657,Maeve Hargrove,@MHargroveOfficial,R,House,PA,PA-16,False,145,0.2689655172413793
C0658,Avery Pemberton,@AveryPemberton2022,D,House,PA,PA-17,True,83,0.2891566265060241
C0659,Farrah Tunstall,@FTunstall2022,D,House,RI,RI-01,False,33,0.15151515151515152
C0660,Nadia Holloway,@NHolloway,R,House,RI,RI-01,False,171,0.2573099415204678
C0661,Dexter Dunmore,@DexterDunmore2022,R,House,RI,RI-02,True,135,0.16296296296296298
C0662,Colton Vasquez-Reed,@ColtonVasquezReed2022,D,House,SC,SC-01,False,143,0.11888111888111888
C0663,Tamika Nakamura,@TNakamuraOfficial,R,House,SC,SC-01,False,236,0.4322033898305085
C0664,Flora Thackeray,@FThackerayOfficial,R,House,SC,SC-02,False,86,0.13953488372093023
C0665,Quincy Abernathy,@QuincyAbernathy2022,D,House,SC,SC-03,False,83,0.25301204819277107
C0666,Boyd Marchetti,@Marchetti4Congress,R,House,SC,SC-03,False,101,0.16831683168316833
C0667,Mordecai Nakamura,@MordecaiNakamura2022,D,House,SC,SC-04,True,76,0.40789473684210525
C0668,Lucille Eastwood,@LEastwood2022,R,House,SC,SC-04,False,149,0.1342281879194631
C0669,Sterling Ellingson,@Ellingson4Congress,I,House,SC,SC-04,False,97,0.030927835051546393
C0670,Ramona Marchetti,@RamonaMarchetti2022,D,House,SC,SC-05,False,76,0.11842105263157894
C0671,Emmett Jankowski,@EmmettJankowski2022,R,House,SC,SC-05,True,199,0.27638190954773867
C0672,Boyd Thackeray,@BoydThackeray2022,D,House,SC,SC-06,False,30,0.3333333333333333
C0673,Paloma Oglesby,@POglesbyOfficial,R,House,SC,SC-06,True,136,0.3602941176470588
C0674,Yolanda Tremblay,@YolandaTremblay2022,I,House,SC,SC-06,False,106,0.27358490566037735
C0675,Tobias Winterbourne,@TobiasWinterbourne2022,D,House,SC,SC-07,False,91,0.17582417582417584
C0676,Petra Tremblay,@TremblayForCongress,R,House,SC,SC-07,True,183,0.09289617486338798
C0677,Boyd Zielinski,@BZielinskiOfficial,D,House,SD,SD-AL,False,293,0.04436860068259386
C0678,Ignatius Vasquez-Reed,@IgnatiusVasquezReed2022,R,House,SD,SD-AL,False,150,0.08666666666666667
C0679,Ximena Vandermeer,@XVandermeer2022,D,House,TN,TN-01,False,298,0.21140939597315436
C0680,Ignatius Tunstall,@ITunstallOfficial,R,House,TN,TN-01,False,40,0.15
C0681,Paloma Villanueva,@PalomaVillanueva2022,D,House,TN,TN-02,True,124,0.23387096774193547
C0682,Yolanda Calloway,@YCalloway2022,R,House,TN,TN-02,False,106,0.27358490566037735
C0683,Maeve Solberg,@MaeveSolberg2022,D,House,TN,TN-03,False,106,0.20754716981132076
C0684,Harlan Umbridge,@HarlanUmbridge2022,R,House,TN,TN-03,True,205,0.16585365853658537
C0685,Lorenzo Granger,@LorenzoGranger2022,I,House,TN,TN-03,False,138,0.4492753623188406
C0686,Thea Prescott,@TPrescott,D,House,TN,TN-04,False,134,0.23134328358208955
C0687,Opal Ibarra,@OpalIbarra2022,R,House,TN,TN-04,True,113,0.4336283185840708
C0688,Jordan Winterbourne,@JordanWinterbourne2022,D,House,TN,TN-05,True,141,0.2624113475177305
C0689,Renata Zablocki,@RZablocki,R,House,TN,TN-05,False,123,0.2032520325203252
C0690,Grant Jessup,@GrantJessup2022,D,House,TN,TN-06,True,144,0.2777777777777778
C0691,Vivienne Winterbourne,@Winterbourne4Congress,R,House,TN,TN-06,False,38,0.21052631578947367
C0692,Maeve Northcutt,@MNorthcutt2022,D,House,TN,TN-07,False,41,0.07317073170731707
C0693,Lavinia Palafox,@LPalafox,R,House,TN,TN-07,True,75,0.22666666666666666
C0694,Ingrid Ellingson,@IEllingson2022,D,House,TN,TN-08,False,65,0.07692307692307693
C0695,Nadia Sandoval,@NSandoval,R,House,TN,TN-08,True,124,0.5161290322580645
C0696,Vivienne Lindqvist,@VivienneLindqvist2022,D,House,TN,TN-09,True,50,0.5
C0697,Omar Ellingson,@OEllingson2022,R,House,TN,TN-09,False,189,0.328042328042328
C0698,Yolanda Lockhart,@YLockhart2022,D,House,TX,TX-01,True,104,0.25
C0699,Sterling Crowder,@SCrowderOfficial,R,House,TX,TX-01,False,121,0.30578512396694213
C0700,Renata Alcott,@RAlcott,D,House,TX,TX-02,False,147,0.1564625850340136
C0701,Zelda Ashford,@ZeldaAshford2022,R,House,TX,TX-02,True,83,0.2891566265060241
C0702,Uriel Goodwin,@UGoodwin2022,D,House,TX,TX-03,False,73,0.1232876712328767
C0703,Kendall Villanueva,@KendallVillanueva2022,R,House,TX,TX-03,False,70,0.08571428571428572
C0704,Ezra Vandermeer,@EzraVandermeer2022,D,House,TX,TX-04,True,76,0.2236842105263158
C0705,Tobias Prescott,@TobiasPrescott2022,R,House,TX,TX-04,False,175,0.21142857142857144
C0706,Ezra Winterbourne,@EWinterbourne2022,D,House,TX,TX-05,False,99,0.23232323232323232
C0707,Pete Whitlock,@PeteWhitlock2022,R,House,TX,TX-05,True,49,0.30612244897959184
C0708,Thea Bickford,@TheaBickford2022,D,House,TX,TX-06,True,73,0.5205479452054794
C0709,Wendell Renwick,@WRenwickOfficial,R,House,TX,TX-06,False,100,0.22
C0710,Lavinia Lindqvist,@LaviniaLindqvist2022,D,House,TX,TX-07,True,189,0.24338624338624337
C0711,Ivan Solberg,@ISolbergOfficial,R,House,TX,TX-07,False,118,0.13559322033898305
C0712,Simone Pemberton,@SimonePemberton2022,D,House,TX,TX-08,False,121,0.17355371900826447
C0713,Omar Yancey,@OmarYancey2022,R,House,TX,TX-08,True,70,0.18571428571428572
C0714,Osric Underhill,@OUnderhillOfficial,D,House,TX,TX-09,False,79,0.4050632911392405
C0715,Gustavo Palafox,@GustavoPalafox2022,R,House,TX,TX-09,True,145,0.33793103448275863
C0716,Zelda Ravenscroft,@ZeldaRavenscroft2022,D,House,TX,TX-10,True,56,0.03571428571428571
C0717,Zelda Holloway,@ZeldaHolloway2022,R,House,TX,TX-10,False,50,0.26
C0718,Ulysses Umbridge,@UUmbridgeOfficial,D,House,TX,TX-11,True,30,0.4
C0719,Jordan Meriwether,@JordanMeriwether2022,D,House,TX,TX-12,False,52,0.4423076923076923
C0720,Celeste Sandoval,@CelesteSandoval2022,R,House,TX,TX-12,True,213,0.14553990610328638
C0721,Marisol Thackeray,@MarisolThackeray2022,D,House,TX,TX-13,False,148,0.36486486486486486
C0722,Opal Umbridge,@OpalUmbridge2022,R,House,TX,TX-13,True,116,0.39655172413793105
C0723,Marisol Crowder,@MCrowder2022,D,House,TX,TX-14,True,77,0.4675324675324675
C0724,Ingrid Winterbourne,@IngridWinterbourne2022,R,House,TX,TX-14,False,65,0.38461538461538464
C0725,Yolanda Quimby,@YolandaQuimby2022,D,House,TX,TX-15,True,98,0.5408163265306123
C0726,Gideon Fairbanks,@GFairbanksOfficial,R,House,TX,TX-15,False,59,0.22033898305084745
C0727,Jordan Dunmore,@JDunmore,I,House,TX,TX-15,False,160,0.175
C0728,Kendall Kettering,@KetteringForCongress,D,House,TX,TX-16,False,234,0.23504273504273504
C0729,Tallulah Rutledge,@TRutledgeOfficial,R,House,TX,TX-16,True,273,0.43956043956043955
C0730,Emmett Hargrove,@EmmettHargrove2022,D,House,TX,TX-17,True,97,0.25773195876288657
C0731,Farrah Jessup,@FarrahJessup2022,R,House,TX,TX-17,False,218,0.013761467889908258
C0732,Marisol Alcott,@MarisolAlcott2022,I,House,TX,TX-17,False,32,0.46875
C0733,Nadia Umbridge,@NUmbridge2022,D,House,TX,TX-18,False,127,0.2755905511811024
C0734,Maeve Calloway,@MCallowayOfficial,R,House,TX,TX-18,True,82,0.2804878048780488
C0735,Deshawn Wexford,@DWexford,D,House,TX,TX-19,False,100,0.2
C0736,Rosalind Northcutt,@NorthcuttHQ,R,House,TX,TX-19,False,75,0.41333333333333333
C0737,Gideon Vandermeer,@GideonVandermeer2022,D,House,TX,TX-20,False,87,0.12643678160919541
C0738,Ulysses Alcott,@UlyssesAlcott2022,R,House,TX,TX-20,True,148,0.5405405405405406
C0739,Simone Quimby,@SQuimby2022,R,House,TX,TX-21,True,52,0.1346153846153846
C0740,Lorenzo Bramble,@LBrambleOfficial,D,House,TX,TX-22,True,191,0.12041884816753927
C0741,Omar Stanfield,@OmarStanfield2022,R,House,TX,TX-22,False,237,0.11814345991561181
C0742,Tamika Xiong,@TXiong2022,D,House,TX,TX-23,False,80,0.675
C0743,Tamika Underhill,@TamikaUnderhill2022,R,House,TX,TX-23,True,112,0.36607142857142855
C0744,Farrah Hargrove,@FHargrove,R,House,TX,TX-24,True,169,0.14201183431952663
C0745,Emmett Umbridge,@EmmettUmbridge2022,D,House,TX,TX-25,False,143,0.0979020979020979
C0746,Vera Ivester,@VIvester2022,R,House,TX,TX-25,False,65,0.24615384615384617
C0747,Boyd Renwick,@RenwickForCongress,D,House,TX,TX-26,False,54,0.4444444444444444
C0748,Quincy Okafor,@QOkafor2022,R,House,TX,TX-26,True,108,0.32407407407407407
C0749,Wendell Lindqvist,@WendellLindqvist2022,D,House,TX,TX-27,False,84,0.4880952380952381
C0750,Vivienne Calloway,@VivienneCalloway2022,R,House,TX,TX-27,False,186,0.1827956989247312
C0751,Pete Ellingson,@PeteEllingson2022,D,House,TX,TX-28,False,50,0.46
C0752,Avery Ashford,@AveryAshford2022,R,House,TX,TX-28,True,161,0.13043478260869565
C0753,Mordecai Kettering,@MordecaiKettering2022,D,House,TX,TX-29,True,57,0.17543859649122806
C0754,Marcus Stanfield,@MStanfieldOfficial,R,House,TX,TX-29,False,74,0.2702702702702703
C0755,Tobias Yarborough,@Yarborough4Congress,D,House,TX,TX-30,True,120,0.14166666666666666
C0756,Quentin Yarborough,@QYarboroughOfficial,R,House,TX,TX-30,False,44,0.22727272727272727
C0757,Ingrid Prescott,@IngridPrescott2022,D,House,TX,TX-31,False,99,0.2828282828282828
C0758,Elena Goodwin,@EGoodwinOfficial,R,House,TX,TX-31,True,71,0.2676056338028169
C0759,Tobias Crowder,@TCrowder2022,R,House,TX,TX-32,True,72,0.3472222222222222
C0760,Thea Okafor,@TheaOkafor2022,D,House,TX,TX-33,True,170,0.31176470588235294
C0761,Ramona Stanfield,@RStanfield,R,House,TX,TX-33,False,163,0.4294478527607362
C0762,Petra Vandermeer,@PetraVandermeer2022,D,House,TX,TX-34,False,139,0.14388489208633093
C0763,Lavinia Underhill,@LaviniaUnderhill2022,R,House,TX,TX-34,True,133,0.15037593984962405
C0764,Ingrid Abernathy,@IAbernathy,D,House,TX,TX-35,True,284,0.20774647887323944
C0765,Renata Winterbourne,@RWinterbourne,R,House,TX,TX-35,False,86,0.47674418604651164
C0766,Uriel Crowder,@UCrowder2022,D,House,TX,TX-36,True,123,0.4146341463414634
C0767,Gideon Dunmore,@GDunmore,R,House,TX,TX-36,False,110,0.09090909090909091
C0768,Vera Fairbanks,@VeraFairbanks2022,D,House,TX,TX-37,False,213,0.09389671361502347
C0769,Avery Winterbourne,@AWinterbourne2022,R,House,TX,TX-37,True,176,0.20454545454545456
C0770,Mordecai Ivester,@MordecaiIvester2022,D,House,TX,TX-38,False,44,0.22727272727272727
C0771,Lavinia Oglesby,@LaviniaOglesby2022,R,House,TX,TX-38,True,73,0.2191780821917808
C0772,Paloma Sandoval,@PalomaSandoval2022,D,House,UT,UT-01,True,405,0.2691358024691358
C0773,Anders Solberg,@AndersSolberg2022,R,House,UT,UT-01,False,148,0.04054054054054054
C0774,Gideon Crowder,@GideonCrowder2022,R,House,UT,UT-02,False,105,0.4
C0775,Simone Yarborough,@SYarborough,D,House,UT,UT-03,True,186,0.13440860215053763
C0776,Wendell Abernathy,@WAbernathy,R,House,UT,UT-03,False,53,0.3584905660377358
C0777,Ramona Ostrander,@ROstrander2022,D,House,UT,UT-04,True,154,0.09090909090909091
C0778,Jordan Quintanilla,@JordanQuintanilla2022,R,House,UT,UT-04,False,125,0.128
C0779,Quincy Tunstall,@QTunstall2022,D,House,VT,VT-AL,True,263,0.1520912547528517
C0780,Vera Crowder,@VCrowderOfficial,R,House,VT,VT-AL,False,159,0.2389937106918239
C0781,Mordecai Yancey,@MYancey,D,House,VA,VA-01,False,75,0.41333333333333333
C0782,Hattie Umbridge,@HattieUmbridge2022,R,House,VA,VA-01,True,97,0.27835051546391754
C0783,Gideon Jankowski,@GideonJankowski2022,D,House,VA,VA-02,False,131,0.24427480916030533
C0784,Boyd Delacroix,@BDelacroix,R,House,VA,VA-02,True,111,0.5045045045045045
C0785,Cassidy Oglesby,@CassidyOglesby2022,D,House,VA,VA-04,False,221,0.2669683257918552
C0786,Jordan Villanueva,@JVillanuevaOfficial,R,House,VA,VA-04,True,165,0.3575757575757576
C0787,Nadia Eastwood,@NadiaEastwood2022,D,House,VA,VA-05,True,67,0.23880597014925373
C0788,Opal Renwick,@OpalRenwick2022,R,House,VA,VA-05,False,80,0.2375
C0789,Dexter Umbridge,@DUmbridge2022,D,House,VA,VA-06,True,85,0.25882352941176473
C0790,Lucille Quintanilla,@LQuintanillaOfficial,R,House,VA,VA-06,False,89,0.3258426966292135
C0791,Thea Bramble,@TheaBramble2022,D,House,VA,VA-07,False,69,0.2318840579710145
C0792,Kip Winterbourne,@KWinterbourne,R,House,VA,VA-07,True,140,0.2642857142857143
C0793,Noemi Quimby,@NQuimby,D,House,VA,VA-08,False,102,0.27450980392156865
C0794,York Fairbanks,@YFairbanks2022,R,House,VA,VA-08,False,88,0.23863636363636365
C0795,Uriel Tunstall,@UTunstall,D,House,VA,VA-09,False,70,0.07142857142857142
C0796,Simone Quintanilla,@SQuintanilla,R,House,VA,VA-09,False,106,0.32075471698113206
C0797,Marisol Whitlock,@MarisolWhitlock2022,D,House,VA,VA-10,False,54,0.5740740740740741
C0798,Marisol Okafor,@MOkaforOfficial,R,House,VA,VA-10,True,24,0.041666666666666664
C0799,Marisol Solberg,@MSolbergOfficial,D,House,VA,VA-11,True,143,0.08391608391608392
C0800,Quentin Ashford,@QuentinAshford2022,R,House,VA,VA-11,False,69,0.21739130434782608
C0801,Grant Wexford,@GWexford,D,House,WA,WA-01,True,228,0.22807017543859648
C0802,Ezra Marchetti,@EzraMarchetti2022,R,House,WA,WA-01,False,85,0.011764705882352941
C0803,Quentin Zablocki,@QZablocki,D,House,WA,WA-02,False,94,0.0425531914893617
C0804,Renata Wexford,@RWexford2022,R,House,WA,WA-02,True,372,0.3333333333333333
C0805,Anders Bramble,@AndersBramble2022,I,House,WA,WA-02,False,44,0.38636363636363635
C0806,Opal Quimby,@OQuimbyOfficial,D,House,WA,WA-03,False,49,0.14285714285714285
C0807,Celeste Jankowski,@CJankowski2022,R,House,WA,WA-03,True,96,0.041666666666666664
C0808,Ivan Vandermeer,@IVandermeer2022,D,House,WA,WA-04,False,93,0.3655913978494624
C0809,Lucille Kettering,@LucilleKettering2022,R,House,WA,WA-04,False,69,0.37681159420289856
C0810,Elena Yarborough,@ElenaYarborough2022,I,House,WA,WA-04,False,50,0.1
C0811,Ivan Holloway,@HollowayForCongress,D,House,WA,WA-05,False,165,0.4
C0812,Thea Quintanilla,@TheaQuintanilla2022,D,House,WA,WA-06,False,221,0.08144796380090498
C0813,Zelda Goodwin,@ZGoodwin,R,House,WA,WA-06,True,31,0.1935483870967742
C0814,Lavinia Whitlock,@LWhitlockOfficial,I,House,WA,WA-06,False,66,0.22727272727272727
C0815,Tamika Winterbourne,@TWinterbourne,D,House,WA,WA-07,False,115,0.2956521739130435
C0816,Lavinia Alcott,@LAlcottOfficial,R,House,WA,WA-07,True,78,0.0
C0817,Maeve Xiong,@MaeveXiong2022,D,House,WA,WA-08,True,363,0.09917355371900827
C0818,Petra Granger,@PetraGranger2022,D,House,WA,WA-09,False,122,0.4344262295081967
C0819,Quentin Okafor,@QuentinOkafor2022,R,House,WA,WA-09,True,65,0.09230769230769231
C0820,Yolanda Lindqvist,@YLindqvist2022,D,House,WA,WA-10,True,52,0.28846153846153844
C0821,Colton Marchetti,@ColtonMarchetti2022,R,House,WA,WA-10,False,263,0.21673003802281368
C0822,Quentin Kowalczyk,@QuentinKowalczyk2022,D,House,WV,WV-01,True,63,0.31746031746031744
C0823,Yolanda Bramble,@YBramble2022,R,House,WV,WV-01,False,249,0.5301204819277109
C0824,Marcus Crowder,@MarcusCrowder2022,D,House,WV,WV-02,False,107,0.14953271028037382
C0825,Zelda Falkner,@ZFalknerOfficial,R,House,WV,WV-02,True,68,0.3235294117647059
C0826,York Nakamura,@YNakamura,D,House,WI,WI-01,False,40,0.175
C0827,Quincy Palafox,@QuincyPalafox2022,R,House,WI,WI-01,False,136,0.6544117647058824
C0828,Priya Tunstall,@PriyaTunstall2022,D,House,WI,WI-02,False,154,0.2597402597402597
C0829,Dexter Xiong,@DexterXiong2022,R,House,WI,WI-02,True,117,0.23076923076923078
C0830,Ezra Ostrander,@Ostrander4Congress,D,House,WI,WI-03,True,64,0.3125
C0831,York Vandermeer,@YorkVandermeer2022,D,House,WI,WI-04,False,82,0.524390243902439
C0832,Kip Bramble,@KBramble2022,R,House,WI,WI-04,True,109,0.027522935779816515
C0833,Jordan Eastwood,@JEastwood,D,House,WI,WI-05,True,48,0.16666666666666666
C0834,Ramona Okafor,@RamonaOkafor2022,R,House,WI,WI-05,False,58,0.2413793103448276
C0835,Bettina Calloway,@BCalloway,D,House,WI,WI-06,False,59,0.6101694915254238
C0836,Delphine Eastwood,@DEastwoodOfficial,R,House,WI,WI-06,False,226,0.41150442477876104
C0837,Priya Northcutt,@PNorthcuttOfficial,R,House,WI,WI-07,True,172,0.22674418604651161
C0838,Sterling Thackeray,@SterlingThackeray2022,D,House,WI,WI-08,False,29,0.6206896551724138
C0839,Lucille Bickford,@LBickford2022,R,House,WI,WI-08,True,88,0.5113636363636364
C0840,Junia Goodwin,@JuniaGoodwin2022,D,House,WY,WY-AL,False,53,0.660377358490566
C0841,Boyd Ivester,@BIvesterOfficial,R,House,WY,WY-AL,False,292,0.0273972602739726
C0842,Lucille Zablocki,@LucilleZablocki2022,D,Senate,AL,AL-Sen,False,96,0.17708333333333334
C0843,Nolan Calloway,@NolanCalloway2022,R,Senate,AL,AL-Sen,True,48,0.1875
C0844,Boyd Underhill,@BUnderhillOfficial,D,Senate,AK,AK-Sen,True,133,0.24060150375939848
C0845,Boyd Barrows,@BoydBarrows2022,R,Senate,AK,AK-Sen,False,125,0.432
C0846,Marisol Vandermeer,@MVandermeerOfficial,I,Senate,AK,AK-Sen,False,140,0.42142857142857143
C0847,Zelda Meriwether,@ZMeriwether2022,D,Senate,AR,AR-Sen,False,125,0.216
C0848,Kendall Ivester,@Ivester4Senate,R,Senate,AR,AR-Sen,True,115,0.17391304347826086
C0849,Simone Wexford,@SWexford,D,Senate,CO,CO-Sen,True,72,0.09722222222222222
C0850,Kendall Prescott,@PrescottForSenate,R,Senate,CO,CO-Sen,False,118,0.5
C0851,Junia Jessup,@Jessup4Senate,D,Senate,DE,DE-Sen,False,53,0.16981132075471697
C0852,Celeste Northcutt,@Northcutt4Senate,R,Senate,DE,DE-Sen,True,67,0.3283582089552239
C0853,Marisol Pemberton,@MPembertonOfficial,D,Senate,GA,GA-Sen,False,76,0.14473684210526316
